14:57:10 [INFO] Initializing The Village...
14:57:11 [INFO] Screen: 1280x720
14:57:11 [INFO] Created new world with seed 1483737871
14:57:11 [INFO] Initialization complete
14:57:11 [INFO] Starting simulation loop
14:57:21 [DEBUG] Tick 100: pop=40, food=0.5, stability=0.66
01:13:00 [DEBUG] Tick 369500: pop=69, food=71.5, stability=0.84
01:13:10 [DEBUG] Tick 369600: pop=69, food=40.8, stability=0.80
01:13:20 [DEBUG] Tick 369700: pop=68, food=38.1, stability=0.80
01:13:30 [DEBUG] Tick 369800: pop=68, food=44.9, stability=0.81
01:13:40 [DEBUG] Tick 369900: pop=68, food=50.0, stability=0.81
01:13:50 [DEBUG] Tick 370000: pop=68, food=41.1, stability=0.80
01:14:00 [DEBUG] Tick 370100: pop=68, food=56.3, stability=0.82
01:14:10 [DEBUG] Tick 370200: pop=68, food=35.4, stability=0.79
01:14:20 [DEBUG] Tick 370300: pop=68, food=58.3, stability=0.82
01:14:30 [DEBUG] Tick 370400: pop=68, food=103.5, stability=0.88
01:14:40 [DEBUG] Tick 370500: pop=68, food=34.4, stability=0.79
01:14:50 [DEBUG] Tick 370600: pop=68, food=57.3, stability=0.82
01:15:00 [DEBUG] Tick 370700: pop=68, food=78.3, stability=0.85
01:15:10 [DEBUG] Tick 370800: pop=68, food=56.2, stability=0.82
01:15:20 [DEBUG] Tick 370900: pop=68, food=47.2, stability=0.81
01:15:30 [DEBUG] Tick 371000: pop=68, food=33.8, stability=0.79
01:15:40 [DEBUG] Tick 371100: pop=68, food=53.5, stability=0.82
01:15:50 [DEBUG] Tick 371200: pop=68, food=75.3, stability=0.84
01:16:00 [DEBUG] Tick 371300: pop=68, food=131.9, stability=0.91
01:16:10 [DEBUG] Tick 371400: pop=68, food=41.3, stability=0.80
01:16:20 [DEBUG] Tick 371500: pop=68, food=54.3, stability=0.82
01:16:30 [DEBUG] Tick 371600: pop=68, food=52.2, stability=0.82
01:16:40 [DEBUG] Tick 371700: pop=68, food=101.1, stability=0.88
01:16:50 [DEBUG] Tick 371800: pop=68, food=83.0, stability=0.85
01:17:00 [DEBUG] Tick 371900: pop=68, food=47.9, stability=0.81
01:17:10 [DEBUG] Tick 372000: pop=68, food=59.5, stability=0.82
01:17:11 [INFO] Auto-saved to saves\autosave.json
01:17:20 [DEBUG] Tick 372100: pop=68, food=77.6, stability=0.85
01:17:30 [DEBUG] Tick 372200: pop=68, food=78.3, stability=0.85
01:17:40 [DEBUG] Tick 372300: pop=68, food=34.2, stability=0.79
01:17:50 [DEBUG] Tick 372400: pop=68, food=33.4, stability=0.79
01:18:00 [DEBUG] Tick 372500: pop=68, food=60.0, stability=0.82
01:18:10 [DEBUG] Tick 372600: pop=68, food=52.9, stability=0.82
01:18:20 [DEBUG] Tick 372700: pop=68, food=39.7, stability=0.80
01:18:30 [DEBUG] Tick 372800: pop=68, food=58.6, stability=0.82
01:18:40 [DEBUG] Tick 372900: pop=68, food=34.1, stability=0.79
01:18:50 [DEBUG] Tick 373000: pop=68, food=99.6, stability=0.87
01:19:00 [DEBUG] Tick 373100: pop=68, food=179.1, stability=0.97
01:19:10 [DEBUG] Tick 373200: pop=68, food=237.9, stability=1.00
01:19:20 [DEBUG] Tick 373300: pop=68, food=132.2, stability=0.92
01:19:30 [DEBUG] Tick 373400: pop=68, food=103.4, stability=0.88
01:19:40 [DEBUG] Tick 373500: pop=68, food=93.2, stability=0.87
01:19:50 [DEBUG] Tick 373600: pop=68, food=137.6, stability=0.92
01:20:00 [DEBUG] Tick 373700: pop=68, food=139.4, stability=0.92
01:20:10 [DEBUG] Tick 373800: pop=68, food=182.6, stability=0.98
01:20:20 [DEBUG] Tick 373900: pop=68, food=198.2, stability=1.00
01:20:30 [DEBUG] Tick 374000: pop=68, food=150.8, stability=0.94
01:20:40 [DEBUG] Tick 374100: pop=68, food=102.1, stability=0.88
01:20:50 [DEBUG] Tick 374200: pop=68, food=135.0, stability=0.92
01:21:00 [DEBUG] Tick 374300: pop=68, food=155.6, stability=0.94
01:21:10 [DEBUG] Tick 374400: pop=68, food=140.6, stability=0.93
01:21:20 [DEBUG] Tick 374500: pop=68, food=79.5, stability=0.85
01:21:30 [DEBUG] Tick 374600: pop=67, food=101.8, stability=0.88
01:21:40 [DEBUG] Tick 374700: pop=67, food=155.8, stability=0.94
01:21:50 [DEBUG] Tick 374800: pop=67, food=77.5, stability=0.85
01:22:00 [DEBUG] Tick 374900: pop=67, food=213.1, stability=1.00
01:22:10 [DEBUG] Tick 375000: pop=68, food=206.2, stability=1.00
01:22:11 [INFO] Auto-saved to saves\autosave.json
01:22:20 [DEBUG] Tick 375100: pop=67, food=226.1, stability=1.00
01:22:30 [DEBUG] Tick 375200: pop=66, food=294.5, stability=1.00
01:22:40 [DEBUG] Tick 375300: pop=67, food=368.2, stability=1.00
01:22:50 [DEBUG] Tick 375400: pop=67, food=403.6, stability=1.00
01:23:00 [DEBUG] Tick 375500: pop=67, food=481.1, stability=1.00
01:23:10 [DEBUG] Tick 375600: pop=67, food=521.2, stability=1.00
01:23:20 [DEBUG] Tick 375700: pop=67, food=473.3, stability=1.00
01:23:30 [DEBUG] Tick 375800: pop=68, food=541.3, stability=1.00
01:23:40 [DEBUG] Tick 375900: pop=68, food=556.6, stability=1.00
01:23:50 [DEBUG] Tick 376000: pop=68, food=610.4, stability=1.00
01:24:00 [DEBUG] Tick 376100: pop=68, food=603.8, stability=1.00
01:24:10 [DEBUG] Tick 376200: pop=68, food=571.1, stability=1.00
01:24:20 [DEBUG] Tick 376300: pop=68, food=549.8, stability=1.00
01:24:30 [DEBUG] Tick 376400: pop=68, food=522.6, stability=1.00
01:24:40 [DEBUG] Tick 376500: pop=68, food=533.9, stability=1.00
01:24:50 [DEBUG] Tick 376600: pop=68, food=505.2, stability=1.00
01:25:00 [DEBUG] Tick 376700: pop=68, food=490.4, stability=1.00
01:25:10 [DEBUG] Tick 376800: pop=68, food=489.9, stability=1.00
01:25:20 [DEBUG] Tick 376900: pop=68, food=465.2, stability=1.00
01:25:30 [DEBUG] Tick 377000: pop=68, food=455.8, stability=1.00
01:25:40 [DEBUG] Tick 377100: pop=70, food=381.3, stability=1.00
01:25:50 [DEBUG] Tick 377200: pop=70, food=231.8, stability=1.00
01:26:00 [DEBUG] Tick 377300: pop=70, food=67.0, stability=0.83
01:26:10 [DEBUG] Tick 377400: pop=69, food=33.9, stability=0.79
01:26:20 [DEBUG] Tick 377500: pop=69, food=37.6, stability=0.80
01:26:30 [DEBUG] Tick 377600: pop=69, food=53.9, stability=0.82
01:26:40 [DEBUG] Tick 377700: pop=69, food=60.2, stability=0.83
01:26:50 [DEBUG] Tick 377800: pop=69, food=85.9, stability=0.86
01:27:00 [DEBUG] Tick 377900: pop=69, food=74.5, stability=0.84
01:27:10 [DEBUG] Tick 378000: pop=69, food=63.0, stability=0.83
01:27:11 [INFO] Auto-saved to saves\autosave.json
01:27:20 [DEBUG] Tick 378100: pop=69, food=61.2, stability=0.83
01:27:30 [DEBUG] Tick 378200: pop=69, food=47.7, stability=0.81
01:27:40 [DEBUG] Tick 378300: pop=69, food=55.0, stability=0.82
01:27:50 [DEBUG] Tick 378400: pop=69, food=34.0, stability=0.79
01:28:00 [DEBUG] Tick 378500: pop=69, food=54.0, stability=0.82
01:28:10 [DEBUG] Tick 378600: pop=69, food=69.4, stability=0.84
01:28:20 [DEBUG] Tick 378700: pop=69, food=51.5, stability=0.81
01:28:30 [DEBUG] Tick 378800: pop=69, food=41.9, stability=0.80
01:28:40 [DEBUG] Tick 378900: pop=69, food=34.0, stability=0.79
01:28:50 [DEBUG] Tick 379000: pop=69, food=46.5, stability=0.81
01:29:00 [DEBUG] Tick 379100: pop=69, food=47.1, stability=0.81
01:29:10 [DEBUG] Tick 379200: pop=68, food=88.0, stability=0.86
01:29:20 [DEBUG] Tick 379300: pop=67, food=44.5, stability=0.81
01:29:30 [DEBUG] Tick 379400: pop=67, food=102.0, stability=0.88
01:29:40 [DEBUG] Tick 379500: pop=67, food=155.5, stability=0.94
01:29:50 [DEBUG] Tick 379600: pop=67, food=198.6, stability=1.00
01:30:00 [DEBUG] Tick 379700: pop=68, food=265.2, stability=1.00
01:30:10 [DEBUG] Tick 379800: pop=68, food=288.1, stability=1.00
01:30:20 [DEBUG] Tick 379900: pop=68, food=305.7, stability=1.00
01:30:30 [DEBUG] Tick 380000: pop=68, food=267.6, stability=1.00
01:30:40 [DEBUG] Tick 380100: pop=68, food=328.0, stability=1.00
01:30:50 [DEBUG] Tick 380200: pop=68, food=271.0, stability=1.00
01:31:00 [DEBUG] Tick 380300: pop=68, food=296.5, stability=1.00
01:31:10 [DEBUG] Tick 380400: pop=68, food=282.1, stability=1.00
01:31:20 [DEBUG] Tick 380500: pop=68, food=251.5, stability=1.00
01:31:30 [DEBUG] Tick 380600: pop=68, food=314.7, stability=1.00
01:31:40 [DEBUG] Tick 380700: pop=68, food=350.7, stability=1.00
01:31:50 [DEBUG] Tick 380800: pop=68, food=420.2, stability=1.00
01:32:00 [DEBUG] Tick 380900: pop=68, food=377.8, stability=1.00
01:32:10 [DEBUG] Tick 381000: pop=68, food=397.9, stability=1.00
01:32:11 [INFO] Auto-saved to saves\autosave.json
01:32:20 [DEBUG] Tick 381100: pop=66, food=456.0, stability=1.00
01:32:30 [DEBUG] Tick 381200: pop=65, food=552.3, stability=1.00
01:32:40 [DEBUG] Tick 381300: pop=65, food=693.1, stability=1.00
01:32:50 [DEBUG] Tick 381400: pop=65, food=824.9, stability=1.00
01:33:00 [DEBUG] Tick 381500: pop=63, food=1043.5, stability=1.00
01:33:10 [DEBUG] Tick 381600: pop=63, food=1370.8, stability=1.00
01:33:20 [DEBUG] Tick 381700: pop=63, food=1569.1, stability=1.00
01:33:30 [DEBUG] Tick 381800: pop=64, food=1886.1, stability=1.00
01:33:40 [DEBUG] Tick 381900: pop=65, food=1957.1, stability=1.00
01:33:50 [DEBUG] Tick 382000: pop=64, food=2146.4, stability=1.00
01:34:00 [DEBUG] Tick 382100: pop=64, food=2376.6, stability=1.00
01:34:10 [DEBUG] Tick 382200: pop=64, food=2571.6, stability=1.00
01:34:20 [DEBUG] Tick 382300: pop=66, food=2670.9, stability=1.00
01:34:30 [DEBUG] Tick 382400: pop=66, food=2751.2, stability=1.00
01:34:40 [DEBUG] Tick 382500: pop=66, food=2895.2, stability=1.00
01:34:50 [DEBUG] Tick 382600: pop=67, food=2916.7, stability=1.00
01:35:00 [DEBUG] Tick 382700: pop=67, food=3050.8, stability=1.00
01:35:10 [DEBUG] Tick 382800: pop=67, food=3008.0, stability=1.00
01:35:20 [DEBUG] Tick 382900: pop=66, food=3015.0, stability=1.00
01:35:30 [DEBUG] Tick 383000: pop=68, food=3099.3, stability=1.00
01:35:40 [DEBUG] Tick 383100: pop=68, food=3070.1, stability=1.00
01:35:50 [DEBUG] Tick 383200: pop=69, food=3086.3, stability=1.00
01:36:00 [DEBUG] Tick 383300: pop=69, food=3027.4, stability=1.00
01:36:10 [DEBUG] Tick 383400: pop=69, food=2923.7, stability=1.00
01:36:20 [DEBUG] Tick 383500: pop=69, food=2907.7, stability=1.00
01:36:30 [DEBUG] Tick 383600: pop=69, food=2851.7, stability=1.00
01:36:40 [DEBUG] Tick 383700: pop=69, food=2813.0, stability=1.00
01:36:50 [DEBUG] Tick 383800: pop=70, food=2671.5, stability=1.00
01:37:00 [DEBUG] Tick 383900: pop=69, food=2507.3, stability=1.00
01:37:10 [DEBUG] Tick 384000: pop=70, food=2449.9, stability=1.00
01:37:11 [INFO] Auto-saved to saves\autosave.json
01:37:20 [DEBUG] Tick 384100: pop=68, food=2392.9, stability=1.00
01:37:30 [DEBUG] Tick 384200: pop=68, food=2386.7, stability=1.00
01:37:40 [DEBUG] Tick 384300: pop=68, food=2386.9, stability=1.00
01:37:50 [DEBUG] Tick 384400: pop=67, food=2345.9, stability=1.00
01:38:00 [DEBUG] Tick 384500: pop=67, food=2355.6, stability=1.00
01:38:10 [DEBUG] Tick 384600: pop=68, food=2332.9, stability=1.00
01:38:20 [DEBUG] Tick 384700: pop=68, food=2294.2, stability=1.00
01:38:30 [DEBUG] Tick 384800: pop=65, food=2384.9, stability=1.00
01:38:40 [DEBUG] Tick 384900: pop=65, food=2518.6, stability=1.00
01:38:50 [DEBUG] Tick 385000: pop=65, food=2706.2, stability=1.00
01:39:00 [DEBUG] Tick 385100: pop=65, food=2874.0, stability=1.00
01:39:10 [DEBUG] Tick 385200: pop=65, food=3019.2, stability=1.00
01:39:20 [DEBUG] Tick 385300: pop=64, food=3187.5, stability=1.00
01:39:30 [DEBUG] Tick 385400: pop=64, food=3374.5, stability=1.00
01:39:40 [DEBUG] Tick 385500: pop=64, food=3592.1, stability=1.00
01:39:50 [DEBUG] Tick 385600: pop=64, food=3686.4, stability=1.00
01:40:00 [DEBUG] Tick 385700: pop=64, food=3793.4, stability=1.00
01:40:10 [DEBUG] Tick 385800: pop=65, food=3937.8, stability=1.00
01:40:20 [DEBUG] Tick 385900: pop=65, food=4091.0, stability=1.00
01:40:30 [DEBUG] Tick 386000: pop=66, food=4101.0, stability=1.00
01:40:40 [DEBUG] Tick 386100: pop=66, food=4200.0, stability=1.00
01:40:50 [DEBUG] Tick 386200: pop=66, food=4253.8, stability=1.00
01:41:00 [DEBUG] Tick 386300: pop=66, food=4293.1, stability=1.00
01:41:10 [DEBUG] Tick 386400: pop=67, food=4306.0, stability=1.00
01:41:20 [DEBUG] Tick 386500: pop=67, food=4283.3, stability=1.00
01:41:30 [DEBUG] Tick 386600: pop=67, food=4364.3, stability=1.00
01:41:40 [DEBUG] Tick 386700: pop=68, food=4330.6, stability=1.00
01:41:50 [DEBUG] Tick 386800: pop=69, food=4242.6, stability=1.00
01:42:00 [DEBUG] Tick 386900: pop=69, food=4159.3, stability=1.00
01:42:10 [DEBUG] Tick 387000: pop=70, food=4083.4, stability=1.00
01:42:11 [INFO] Auto-saved to saves\autosave.json
01:42:20 [DEBUG] Tick 387100: pop=70, food=3991.9, stability=1.00
01:42:30 [DEBUG] Tick 387200: pop=70, food=3913.1, stability=1.00
01:42:40 [DEBUG] Tick 387300: pop=71, food=3770.0, stability=1.00
01:42:50 [DEBUG] Tick 387400: pop=71, food=3605.6, stability=1.00
01:43:00 [DEBUG] Tick 387500: pop=72, food=3410.2, stability=1.00
01:43:10 [DEBUG] Tick 387600: pop=72, food=3129.7, stability=1.00
01:43:20 [DEBUG] Tick 387700: pop=72, food=2799.5, stability=1.00
01:43:30 [DEBUG] Tick 387800: pop=73, food=2592.8, stability=1.00
01:43:40 [DEBUG] Tick 387900: pop=75, food=2284.8, stability=1.00
01:43:50 [DEBUG] Tick 388000: pop=75, food=1861.9, stability=1.00
01:44:00 [DEBUG] Tick 388100: pop=75, food=1567.9, stability=1.00
01:44:10 [DEBUG] Tick 388200: pop=75, food=1194.6, stability=1.00
01:44:20 [DEBUG] Tick 388300: pop=76, food=855.5, stability=1.00
01:44:30 [DEBUG] Tick 388400: pop=77, food=357.3, stability=1.00
01:44:40 [DEBUG] Tick 388500: pop=77, food=34.2, stability=0.79
01:44:50 [DEBUG] Tick 388600: pop=77, food=34.1, stability=0.79
01:45:00 [DEBUG] Tick 388700: pop=77, food=34.4, stability=0.79
01:45:10 [DEBUG] Tick 388800: pop=77, food=34.1, stability=0.79
01:45:20 [DEBUG] Tick 388900: pop=77, food=33.6, stability=0.79
01:45:30 [DEBUG] Tick 389000: pop=77, food=34.0, stability=0.79
01:45:40 [DEBUG] Tick 389100: pop=77, food=34.1, stability=0.79
01:45:50 [DEBUG] Tick 389200: pop=77, food=33.8, stability=0.79
01:46:00 [DEBUG] Tick 389300: pop=77, food=34.1, stability=0.79
01:46:10 [DEBUG] Tick 389400: pop=77, food=33.8, stability=0.79
01:46:20 [DEBUG] Tick 389500: pop=77, food=34.3, stability=0.79
01:46:30 [DEBUG] Tick 389600: pop=77, food=34.4, stability=0.79
01:46:40 [DEBUG] Tick 389700: pop=77, food=33.9, stability=0.79
01:46:50 [DEBUG] Tick 389800: pop=77, food=33.8, stability=0.79
01:47:00 [DEBUG] Tick 389900: pop=77, food=41.8, stability=0.80
01:47:10 [DEBUG] Tick 390000: pop=77, food=34.0, stability=0.79
01:47:11 [INFO] Auto-saved to saves\autosave.json
01:47:20 [DEBUG] Tick 390100: pop=77, food=34.0, stability=0.79
01:47:30 [DEBUG] Tick 390200: pop=77, food=34.1, stability=0.79
01:47:40 [DEBUG] Tick 390300: pop=77, food=33.9, stability=0.79
01:47:50 [DEBUG] Tick 390400: pop=77, food=33.9, stability=0.79
01:48:00 [DEBUG] Tick 390500: pop=77, food=33.6, stability=0.79
01:48:10 [DEBUG] Tick 390600: pop=77, food=34.5, stability=0.79
01:48:20 [DEBUG] Tick 390700: pop=77, food=33.9, stability=0.79
01:48:30 [DEBUG] Tick 390800: pop=77, food=33.9, stability=0.79
01:48:40 [DEBUG] Tick 390900: pop=77, food=34.1, stability=0.79
01:48:50 [DEBUG] Tick 391000: pop=77, food=34.1, stability=0.79
01:49:00 [DEBUG] Tick 391100: pop=77, food=34.1, stability=0.79
01:49:10 [DEBUG] Tick 391200: pop=77, food=34.3, stability=0.79
01:49:20 [DEBUG] Tick 391300: pop=77, food=34.1, stability=0.79
01:49:30 [DEBUG] Tick 391400: pop=77, food=34.4, stability=0.79
01:49:40 [DEBUG] Tick 391500: pop=77, food=34.0, stability=0.79
01:49:50 [DEBUG] Tick 391600: pop=77, food=34.3, stability=0.79
01:50:00 [DEBUG] Tick 391700: pop=77, food=33.6, stability=0.79
01:50:10 [DEBUG] Tick 391800: pop=77, food=33.9, stability=0.79
01:50:20 [DEBUG] Tick 391900: pop=77, food=34.3, stability=0.79
01:50:30 [DEBUG] Tick 392000: pop=77, food=33.6, stability=0.79
01:50:40 [DEBUG] Tick 392100: pop=77, food=34.8, stability=0.79
01:50:50 [DEBUG] Tick 392200: pop=77, food=35.0, stability=0.79
01:51:00 [DEBUG] Tick 392300: pop=77, food=37.7, stability=0.80
01:51:10 [DEBUG] Tick 392400: pop=77, food=33.7, stability=0.79
01:51:20 [DEBUG] Tick 392500: pop=77, food=33.8, stability=0.79
01:51:30 [DEBUG] Tick 392600: pop=77, food=33.9, stability=0.79
01:51:40 [DEBUG] Tick 392700: pop=77, food=34.2, stability=0.79
01:51:50 [DEBUG] Tick 392800: pop=77, food=34.6, stability=0.79
01:52:00 [DEBUG] Tick 392900: pop=77, food=33.7, stability=0.79
01:52:10 [DEBUG] Tick 393000: pop=77, food=34.5, stability=0.79
01:52:11 [INFO] Auto-saved to saves\autosave.json
01:52:20 [DEBUG] Tick 393100: pop=77, food=33.7, stability=0.79
01:52:30 [DEBUG] Tick 393200: pop=77, food=34.2, stability=0.79
01:52:40 [DEBUG] Tick 393300: pop=77, food=34.2, stability=0.79
01:52:50 [DEBUG] Tick 393400: pop=77, food=34.2, stability=0.79
01:53:00 [DEBUG] Tick 393500: pop=77, food=34.2, stability=0.79
01:53:10 [DEBUG] Tick 393600: pop=77, food=35.4, stability=0.79
01:53:20 [DEBUG] Tick 393700: pop=77, food=34.4, stability=0.79
01:53:30 [DEBUG] Tick 393800: pop=77, food=33.8, stability=0.79
01:53:40 [DEBUG] Tick 393900: pop=77, food=35.7, stability=0.79
01:53:50 [DEBUG] Tick 394000: pop=77, food=33.7, stability=0.79
01:54:00 [DEBUG] Tick 394100: pop=77, food=33.7, stability=0.79
01:54:10 [DEBUG] Tick 394200: pop=77, food=34.4, stability=0.79
01:54:20 [DEBUG] Tick 394300: pop=77, food=33.7, stability=0.79
01:54:30 [DEBUG] Tick 394400: pop=77, food=34.7, stability=0.79
01:54:40 [DEBUG] Tick 394500: pop=77, food=34.5, stability=0.79
01:54:50 [DEBUG] Tick 394600: pop=77, food=36.5, stability=0.80
01:55:00 [DEBUG] Tick 394700: pop=77, food=34.5, stability=0.79
01:55:10 [DEBUG] Tick 394800: pop=77, food=33.8, stability=0.79
01:55:20 [DEBUG] Tick 394900: pop=77, food=34.2, stability=0.79
01:55:30 [DEBUG] Tick 395000: pop=77, food=35.0, stability=0.79
01:55:40 [DEBUG] Tick 395100: pop=77, food=33.7, stability=0.79
01:55:50 [DEBUG] Tick 395200: pop=77, food=34.6, stability=0.79
01:56:00 [DEBUG] Tick 395300: pop=77, food=40.3, stability=0.80
01:56:10 [DEBUG] Tick 395400: pop=77, food=34.2, stability=0.79
01:56:20 [DEBUG] Tick 395500: pop=77, food=34.3, stability=0.79
01:56:30 [DEBUG] Tick 395600: pop=77, food=34.3, stability=0.79
01:56:40 [DEBUG] Tick 395700: pop=77, food=34.4, stability=0.79
01:56:50 [DEBUG] Tick 395800: pop=77, food=34.5, stability=0.79
01:57:00 [DEBUG] Tick 395900: pop=77, food=34.5, stability=0.79
01:57:10 [DEBUG] Tick 396000: pop=77, food=33.7, stability=0.79
01:57:11 [INFO] Auto-saved to saves\autosave.json
01:57:20 [DEBUG] Tick 396100: pop=77, food=34.1, stability=0.79
01:57:30 [DEBUG] Tick 396200: pop=77, food=34.4, stability=0.79
01:57:40 [DEBUG] Tick 396300: pop=77, food=33.9, stability=0.79
01:57:50 [DEBUG] Tick 396400: pop=77, food=33.8, stability=0.79
01:58:00 [DEBUG] Tick 396500: pop=77, food=34.2, stability=0.79
01:58:10 [DEBUG] Tick 396600: pop=77, food=34.0, stability=0.79
01:58:20 [DEBUG] Tick 396700: pop=77, food=34.3, stability=0.79
01:58:30 [DEBUG] Tick 396800: pop=77, food=33.8, stability=0.79
01:58:40 [DEBUG] Tick 396900: pop=77, food=33.9, stability=0.79
01:58:50 [DEBUG] Tick 397000: pop=77, food=34.5, stability=0.79
01:59:00 [DEBUG] Tick 397100: pop=77, food=33.6, stability=0.79
01:59:10 [DEBUG] Tick 397200: pop=77, food=34.2, stability=0.79
01:59:20 [DEBUG] Tick 397300: pop=77, food=34.3, stability=0.79
01:59:30 [DEBUG] Tick 397400: pop=77, food=33.7, stability=0.79
01:59:40 [DEBUG] Tick 397500: pop=77, food=36.1, stability=0.80
01:59:50 [DEBUG] Tick 397600: pop=77, food=34.1, stability=0.79
02:00:00 [DEBUG] Tick 397700: pop=77, food=34.3, stability=0.79
02:00:10 [DEBUG] Tick 397800: pop=77, food=40.3, stability=0.80
02:00:20 [DEBUG] Tick 397900: pop=77, food=34.6, stability=0.79
02:00:30 [DEBUG] Tick 398000: pop=77, food=33.9, stability=0.79
02:00:40 [DEBUG] Tick 398100: pop=77, food=33.8, stability=0.79
02:00:50 [DEBUG] Tick 398200: pop=77, food=39.2, stability=0.80
02:01:00 [DEBUG] Tick 398300: pop=77, food=33.7, stability=0.79
02:01:10 [DEBUG] Tick 398400: pop=77, food=33.9, stability=0.79
02:01:20 [DEBUG] Tick 398500: pop=77, food=39.0, stability=0.80
02:01:30 [DEBUG] Tick 398600: pop=77, food=34.5, stability=0.79
02:01:40 [DEBUG] Tick 398700: pop=77, food=34.2, stability=0.79
02:01:50 [DEBUG] Tick 398800: pop=77, food=34.2, stability=0.79
02:02:00 [DEBUG] Tick 398900: pop=77, food=34.5, stability=0.79
02:02:10 [DEBUG] Tick 399000: pop=77, food=35.3, stability=0.79
02:02:11 [INFO] Auto-saved to saves\autosave.json
02:02:20 [DEBUG] Tick 399100: pop=77, food=34.3, stability=0.79
02:02:30 [DEBUG] Tick 399200: pop=77, food=33.8, stability=0.79
02:02:40 [DEBUG] Tick 399300: pop=77, food=34.2, stability=0.79
02:02:50 [DEBUG] Tick 399400: pop=77, food=34.5, stability=0.79
02:03:00 [DEBUG] Tick 399500: pop=77, food=34.0, stability=0.79
02:03:10 [DEBUG] Tick 399600: pop=77, food=34.2, stability=0.79
02:03:20 [DEBUG] Tick 399700: pop=77, food=35.4, stability=0.79
02:03:30 [DEBUG] Tick 399800: pop=77, food=33.7, stability=0.79
02:03:40 [DEBUG] Tick 399900: pop=77, food=34.1, stability=0.79
02:03:50 [DEBUG] Tick 400000: pop=77, food=34.0, stability=0.79
02:04:00 [DEBUG] Tick 400100: pop=77, food=33.6, stability=0.79
02:04:10 [DEBUG] Tick 400200: pop=77, food=34.5, stability=0.79
02:04:20 [DEBUG] Tick 400300: pop=77, food=34.3, stability=0.79
02:04:30 [DEBUG] Tick 400400: pop=77, food=33.9, stability=0.79
02:04:40 [DEBUG] Tick 400500: pop=77, food=41.6, stability=0.80
02:04:50 [DEBUG] Tick 400600: pop=77, food=34.0, stability=0.79
02:05:00 [DEBUG] Tick 400700: pop=77, food=33.7, stability=0.79
02:05:10 [DEBUG] Tick 400800: pop=77, food=34.4, stability=0.79
02:05:20 [DEBUG] Tick 400900: pop=77, food=36.0, stability=0.80
02:05:30 [DEBUG] Tick 401000: pop=77, food=34.4, stability=0.79
02:05:40 [DEBUG] Tick 401100: pop=77, food=34.2, stability=0.79
02:05:50 [DEBUG] Tick 401200: pop=77, food=33.6, stability=0.79
02:06:00 [DEBUG] Tick 401300: pop=77, food=33.8, stability=0.79
02:06:10 [DEBUG] Tick 401400: pop=77, food=34.0, stability=0.79
02:06:20 [DEBUG] Tick 401500: pop=77, food=34.1, stability=0.79
02:06:30 [DEBUG] Tick 401600: pop=77, food=34.3, stability=0.79
02:06:40 [DEBUG] Tick 401700: pop=77, food=36.3, stability=0.80
02:06:50 [DEBUG] Tick 401800: pop=77, food=33.8, stability=0.79
02:07:00 [DEBUG] Tick 401900: pop=77, food=34.1, stability=0.79
02:07:10 [DEBUG] Tick 402000: pop=77, food=35.2, stability=0.79
02:07:11 [INFO] Auto-saved to saves\autosave.json
